"GEO_ID","NAME","B19013B_001E","B19013B_001EA","B19013B_001M","B19013B_001MA",
"1400000US04003001000","Census Tract 10, Cochise County, Arizona","-","-","**","**",
"1400000US04003001100","Census Tract 11, Cochise County, Arizona","-","-","**","**",
"1400000US04003001200","Census Tract 12, Cochise County, Arizona","-","-","**","**",
"1400000US04003001300","Census Tract 13, Cochise County, Arizona","39485","null","9402","null",
"1400000US04003001401","Census Tract 14.01, Cochise County, Arizona","83611","null","74665","null",
"1400000US04003001402","Census Tract 14.02, Cochise County, Arizona","158889","null","107134","null",
"1400000US04003001501","Census Tract 15.01, Cochise County, Arizona","-","-","**","**",
"1400000US04003001502","Census Tract 15.02, Cochise County, Arizona","-","-","**","**",
"1400000US04003001601","Census Tract 16.01, Cochise County, Arizona","63750","null","45485","null",
"1400000US04003001602","Census Tract 16.02, Cochise County, Arizona","87500","null","53119","null",
"1400000US04003001701","Census Tract 17.01, Cochise County, Arizona","22160","null","14521","null",
"1400000US04003001702","Census Tract 17.02, Cochise County, Arizona","45034","null","36395","null",
"1400000US04003001703","Census Tract 17.03, Cochise County, Arizona","-","-","**","**",
"1400000US04003001800","Census Tract 18, Cochise County, Arizona","112232","null","58203","null",
"1400000US04003001900","Census Tract 19, Cochise County, Arizona","117174","null","66830","null",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","-","-","**","**",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","-","-","**","**",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","-","-","**","**",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","-","-","**","**",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","-","-","**","**",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","-","-","**","**",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","-","-","**","**",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","-","-","**","**",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","-","-","**","**",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","-","-","**","**",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","42892","null","35442","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","-","-","**","**",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","-","-","**","**",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","-","-","**","**",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","-","-","**","**",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","-","-","**","**",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","-","-","**","**",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","-","-","**","**",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","-","-","**","**",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","-","-","**","**",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","-","-","**","**",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","-","-","**","**",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","-","-","**","**",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","-","-","**","**",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","-","-","**","**",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","-","-","**","**",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","-","-","**","**",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","-","-","**","**",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","-","-","**","**",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","-","-","**","**",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","-","-","**","**",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","-","-","**","**",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","-","-","**","**",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","-","-","**","**",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","-","-","**","**",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","-","-","**","**",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","-","-","**","**",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","-","-","**","**",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","-","-","**","**",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","-","-","**","**",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","-","-","**","**",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","-","-","**","**",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","-","-","**","**",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","-","-","**","**",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","-","-","**","**",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","-","**","**",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","-","**","**",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","-","**","**",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","-","-","**","**",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","-","-","**","**",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","-","-","**","**",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","-","-","**","**",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","8790","null","3546","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","-","-","**","**",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","-","-","**","**",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","-","-","**","**",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","-","-","**","**",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","59118","null","27608","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","-","-","**","**",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","-","-","**","**",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","-","-","**","**",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","-","-","**","**",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","79323","null","77364","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","-","-","**","**",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","-","**","**",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","93906","null","88269","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","95039","null","28493","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","173725","null","29497","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","50403","null","47282","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","103889","null","24150","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","66250","null","30689","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","135898","null","61319","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","42826","null","15345","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","101172","null","73051","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","80463","null","2883","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","38390","null","16269","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","75833","null","20084","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","145779","null","39064","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","59095","null","20284","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","33289","null","32876","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","29052","null","6957","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","29688","null","18178","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","60833","null","54195","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","87045","null","20755","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","95568","null","46291","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","130481","null","97860","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","89922","null","13746","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","54107","null","36150","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","71840","null","43438","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","81250","null","38957","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","78674","null","12747","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","60203","null","13283","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","47639","null","31948","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","88824","null","77778","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","61250","null","22776","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","138301","null","96507","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","111250","null","15151","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","53583","null","18179","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","53711","null","17815","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","87222","null","77587","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","105375","null","43093","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","32978","null","19816","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","90481","null","44247","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","113952","null","74656","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","45625","null","35834","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","146176","null","36623","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","83906","null","63352","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","51384","null","709","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","6620","null","1144","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","88059","null","58805","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","40819","null","7068","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","99167","null","49736","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","94904","null","46453","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","141667","null","99190","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","30781","null","9092","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","53000","null","22158","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","103657","null","53816","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","41198","null","3632","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","66186","null","3533","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","48636","null","44863","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","67607","null","14414","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","51268","null","1603","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","55982","null","47104","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","41755","null","22269","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","37170","null","23944","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","35703","null","15508","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","76902","null","3277","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","42813","null","40852","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","59414","null","22561","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","78824","null","27752","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","58854","null","42271","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","101875","null","37754","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","78472","null","35725","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","74531","null","20465","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","50357","null","11535","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","28981","null","15388","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","72633","null","17188","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","46360","null","13561","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","64180","null","11922","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","32434","null","26888","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","43654","null","36713","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","53750","null","24859","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","39107","null","12874","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","25488","null","10919","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","27639","null","16888","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","45250","null","37414","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","85268","null","62427","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","16458","null","10532","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","44517","null","20863","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","68095","null","24137","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","38750","null","9127","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","63750","null","19546","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","108194","null","52073","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","48000","null","10913","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","23750","null","11895","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","49020","null","13776","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","-","-","**","**",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","21335","null","6647","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","32200","null","21428","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","15568","null","9044","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","32333","null","17745","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","33803","null","6495","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","61544","null","28336","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","56667","null","54870","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","73375","null","60205","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","26648","null","11011","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","51731","null","22684","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","35547","null","10133","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","50938","null","45767","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","131625","null","82779","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","40038","null","16340","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","51205","null","6907","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","20417","null","8459","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","39483","null","34664","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","38426","null","24049","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","71364","null","27810","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","-","-","**","**",
