"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","2591","96","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","1892","35","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","2446","90","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","1931","22","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","1878","20","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","1685","30","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","2678","43","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","2377","31","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","2712","48","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","1257","17","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","1976","67","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","2540","64","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","1745","30","null","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","2435","35","null","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","2890","33","null","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","2626","80","null","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","1895","30","null","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","2386","27","null","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","1157","17","null","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","2633","72","null","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","1439","83","null","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","1936","25","null","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","2318","46","null","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","762","46","null","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","1752","38","null","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","2051","52","null","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","2088","45","null","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","1670","23","null","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","1038","17","null","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","2168","70","null","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","2294","48","null","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","648","19","null","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","2544","89","null","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","1376","37","null","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","1950","28","null","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","847","40","null","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","1264","49","null","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","2222","32","null","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","2387","41","null","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","1407","65","null","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","1642","35","null","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","1731","53","null","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","1957","87","null","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","1701","64","null","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","2120","57","null","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","1575","73","null","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","2680","99","null","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","1683","19","null","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","1464","59","null","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","1923","101","null","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","1488","88","null","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","1836","30","null","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","2567","116","null","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","1531","59","null","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","3026","52","null","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","2400","87","null","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","1501","57","null","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","1079","20","null","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","1059","21","null","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","2066","54","null","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","1281","27","null","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","2551","75","null","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","1251","21","null","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","1509","23","null","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","2227","31","null","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","2308","61","null","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","660","31","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","1227","34","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","1451","20","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","2915","106","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","1349","18","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","2745","128","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","1515","28","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","1687","20","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","2156","28","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","1817","25","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","2109","36","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","644","22","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","996","18","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","2168","62","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","1572","34","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","2338","71","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","2818","42","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","1264","46","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","1932","36","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","658","105","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","1467","22","null","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","2390","123","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","3330","94","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","1865","45","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","2057","41","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","1534","34","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","2405","31","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","1951","20","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","1983","51","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","1223","48","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","1083","32","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","1653","35","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","1855","57","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","1869","66","null","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","3414","120","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","1229","45","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","2515","86","null","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","1481","69","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","3049","39","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","1267","54","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","1400","39","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","2425","70","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","1846","60","null","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","1775","57","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","2181","41","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","919","45","null","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","1789","49","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","1744","44","null","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","1217","22","null","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","2670","91","null","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","1504","25","null","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","1481","24","null","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","1898","30","null","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","1322","22","null","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","1099","34","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","2811","40","null","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","1378","21","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","941","21","null","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","654","14","null","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","520","19","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","1217","20","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","1258","20","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","2039","47","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","1100","38","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","1287","47","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","2040","57","null","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","2498","63","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","2089","105","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","1715","52","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","2636","82","null","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","1324","46","null","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","1670","32","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","2601","43","null","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","1136","21","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","1744","57","null","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","2280","52","null","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","2325","82","null","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","2089","28","null","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","3055","43","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","936","22","null","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","971","25","null","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","1512","27","null","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","2513","68","null","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","1487","39","null","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","1602","40","null","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","657","45","null","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","2396","48","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","1191","18","null","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","1896","69","null","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","2772","40","null","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","2656","31","null","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","1175","57","null","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","1051","51","null","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","1188","51","null","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","1569","24","null","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","1894","29","null","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","2359","33","null","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","1645","36","null","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","1374","25","null","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","1437","22","null","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","2318","90","null","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","1251","25","null","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","2851","46","null","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","870","25","null","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","742","38","null","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","3572","88","null","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","1281","36","null","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","2353","69","null","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","528","72","null","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","2509","50","null","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","1488","26","null","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","1125","22","null","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","2201","84","null","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","1935","75","null","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","2405","73","null","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","1570","70","null","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","2236","89","null","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","926","32","null","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","872","35","null","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","1103","39","null","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","1882","99","null","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","0","12","null","null",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","1566","48","null","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","862","33","null","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","1684","50","null","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","1281","40","null","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","3644","74","null","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","1270","51","null","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","0","12","null","null",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","495","30","null","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","1322","68","null","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","931","39","null","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","495","55","null","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","285","42","null","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","1156","49","null","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","580","56","null","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","692","40","null","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","1298","78","null","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","519","36","null","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","392","26","null","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","1064","29","null","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","950","56","null","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","1024","24","null","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","1154","34","null","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","677","41","null","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","1095","39","null","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","1270","30","null","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","1924","52","null","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","1470","72","null","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","1175","59","null","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","1798","56","null","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","2202","89","null","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","1360","60","null","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","1496","28","null","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","2412","73","null","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","1215","24","null","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","1928","36","null","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","2028","50","null","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","1745","70","null","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","1466","61","null","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","2361","84","null","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","1966","78","null","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","1475","34","null","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","1971","96","null","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","1912","59","null","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","939","20","null","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","1499","25","null","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","1379","49","null","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","1770","30","null","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","1138","102","null","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","1804","40","null","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","2611","66","null","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","2987","49","null","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","1562","50","null","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","3850","109","null","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","1252","20","null","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","2955","89","null","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","1334","27","null","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","1747","31","null","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","860","26","null","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","3259","46","null","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","2568","25","null","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","1289","37","null","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","961","24","null","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","1667","37","null","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","1445","40","null","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","2824","34","null","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","1867","25","null","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","1437","30","null","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","2366","29","null","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","1526","44","null","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","1730","25","null","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","1508","19","null","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","654","32","null","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","1260","16","null","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","1304","68","null","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","119","35","null","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","1220","30","null","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","646","41","null","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","2593","82","null","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","1495","41","null","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","421","42","null","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","500","39","null","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","1891","45","null","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","2805","49","null","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","2415","32","null","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","1383","29","null","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","2709","81","null","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","2691","40","null","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","4846","157","null","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","3305","140","null","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","2709","92","null","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","3651","131","null","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","2445","35","null","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","2918","104","null","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","3404","82","null","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","2023","54","null","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","1452","47","null","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","1885","43","null","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","2439","50","null","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","1424","33","null","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","2237","33","null","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","1576","30","null","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","3281","129","null","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","2345","45","null","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","1779","59","null","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","2102","36","null","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","1564","26","null","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","1574","25","null","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","2358","29","null","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","3237","62","null","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","1819","118","null","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","3354","55","null","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","3549","101","null","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","2825","85","null","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","2955","70","null","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","2593","48","null","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","2240","75","null","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","2132","40","null","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","2885","88","null","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","2456","63","null","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","1953","50","null","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","3254","102","null","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","2752","56","null","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","1502","30","null","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","1508","24","null","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","1480","50","null","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","2816","64","null","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","2265","43","null","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","3234","142","null","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","2026","66","null","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","1869","43","null","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","2051","33","null","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","3018","94","null","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","2502","34","null","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","3164","48","null","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","2042","37","null","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","2817","48","null","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","1029","24","null","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","3178","92","null","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","2976","106","null","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","2721","65","null","null",
