"GEO_ID","NAME","B19013I_001E","B19013I_001M","B19013I_001MA","B19013I_001EA",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","-","**","**","-",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","-","**","**","-",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","-","**","**","-",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","24179","19493","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","-","**","**","-",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","21696","5415","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","39766","2204","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","-","**","**","-",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","-","**","**","-",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","30268","6777","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","36875","20275","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","55485","32348","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","39194","17945","null","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","68676","31975","null","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","36935","5367","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","**","**","-",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","**","**","-",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","**","**","-",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","38239","8046","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","26510","13355","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","48977","43837","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","36875","13673","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","46621","6987","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","40391","22969","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","49141","9106","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","51225","6399","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","40317","8431","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","68269","13551","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","35833","10428","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","23226","22716","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","53438","8786","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","135703","131067","null","null",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","38324","10064","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","39345","37178","null","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","43661","13614","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","26939","5809","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","**","**","-",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","39429","16408","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","30875","21280","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","44375","32091","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","105541","12402","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","50234","44363","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","176595","36315","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","68555","32047","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","116184","22850","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","61875","21142","null","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","102778","23461","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","74265","30305","null","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","52841","33907","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","30966","5414","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","51055","12234","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","58081","27436","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","49477","7984","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","52716","14963","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","53429","9246","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","54904","6508","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","54280","22582","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","40925","5612","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","45699","6804","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","34345","10838","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","46583","30284","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","56806","23602","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","39643","6266","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","47364","5873","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","43571","5948","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","81641","17619","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","49063","44594","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","73750","11996","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","57966","16053","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","70625","41427","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","46250","14659","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","65335","15655","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","85431","8893","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","63000","11369","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","94545","25507","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","99375","25293","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","63145","11126","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","77115","11057","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","65417","13347","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","93382","59348","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","66563","17751","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","43125","29929","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","52415","18565","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","84069","13998","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","85756","20679","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","83750","29487","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","49063","13048","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","101486","48878","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","43590","16399","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","66618","25948","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","77750","29521","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","61750","43774","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","103491","39409","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","71927","23002","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","47250","8011","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","46250","15458","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","62813","10735","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","66179","15897","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","79271","29549","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","49138","22569","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","111750","19706","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","42344","26119","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","32683","8214","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","52375","20794","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","29583","5518","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","22587","3524","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","26379","11274","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","56814","30276","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","48289","22780","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","111500","52736","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","62396","23618","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","59632","8896","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","73438","20757","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","73854","43594","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","62273","9730","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","29917","13217","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","43036","30750","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","58442","3428","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","42656","11542","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","50603","9419","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","67917","14930","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","32384","3287","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","55156","10799","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","45213","28887","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","53073","12842","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","37357","5923","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","43030","15205","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","33081","3582","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","68125","11297","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","75500","16837","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","85389","18140","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","53382","11299","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","83438","16954","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","96250","36878","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","63611","39946","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","76917","8705","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","74103","19844","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","53812","5106","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","83594","5092","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","64405","6090","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","56302","5614","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","52267","7253","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","54288","28227","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","63792","4811","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","58162","6175","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","72944","12800","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","57406","4329","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","37150","13371","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","41250","15242","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","56629","9799","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","74471","5299","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","40914","3440","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","56688","22408","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","44069","14779","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","60357","27053","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","42979","16831","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","61779","13167","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","36597","17192","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","31275","5263","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","50658","15350","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","28412","17886","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","23232","11417","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","36425","5797","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","52670","23868","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","48987","5871","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","61563","7106","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","50526","20771","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","51620","26410","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","50815","15308","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","37900","11460","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","55208","7988","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","33136","5882","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","33346","15074","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","66331","15992","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","61037","14340","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","103646","10185","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","39407","24363","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","41154","4448","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","26161","7976","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","35568","10140","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","30417","6471","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","47105","20670","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","55855","22239","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","30680","5292","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","29213","4859","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","25617","4167","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","38143","10120","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","37986","11459","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","99167","50467","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","104083","93100","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","86293","840","null","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","65214","40104","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","42647","24190","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","21364","11596","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","82411","52750","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","60133","54491","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","142750","57369","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","127500","83190","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","35921","14113","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","39167","22964","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","28313","3390","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","30179","3879","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","23125","7675","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","78015","26723","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","60450","38904","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","57212","34977","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","56324","47657","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","110035","74796","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","45000","8375","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","107273","38468","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","64479","31138","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","53250","6697","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","48901","12792","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","22148","4801","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","44107","23552","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","52656","6165","null","null",
