"GEO_ID","NAME","B19013I_001E","B19013I_001M","B19013I_001MA","B19013I_001EA",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","74402","30434","null","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","null","null","null","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","null","null","null","null",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","57500","14976","null","null",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","30313","15182","null","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","91250","69682","null","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","66452","12069","null","null",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","58259","51282","null","null",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","73807","38027","null","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","29097","6743","null","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","null","null","null","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","33750","30738","null","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","59286","15404","null","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","42500","23481","null","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","56406","55887","null","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","null","null","null","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","57321","34054","null","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","50774","37737","null","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","-","**","**","-",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","37803","20695","null","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","50208","18907","null","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","48561","20642","null","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","100246","85560","null","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","38160","7042","null","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","-","**","**","-",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","-","**","**","-",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","-","**","**","-",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","63036","18048","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","null","null","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","-","**","**","-",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","-","**","**","-",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","null","null","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","32524","17006","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","null","null","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","null","null","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","81146","5383","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","-","**","**","-",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","-","**","**","-",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","34773","6518","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","44167","17091","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","37034","17375","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","29449","29220","null","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","51906","16353","null","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","37955","3103","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","**","**","-",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","36250","28739","null","null",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","**","**","-",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","37750","13471","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","33090","14513","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","69125","37755","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","38553","15919","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","52105","20518","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","51786","24749","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","52500","40332","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","44375","10807","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","46071","11183","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","71324","15899","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","26250","1768","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","31585","7743","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","null","null","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","36231","1783","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","45096","25699","null","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","41518","12895","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","28657","6570","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","**","**","-",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","250,000+","***","***","250,000+",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","24318","18633","null","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","38160","35194","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","33625","18186","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","45795","12881","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","42065","31129","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","60039","35629","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","170172","162656","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","null","null","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","113462","867","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","94393","2693","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","null","null","null","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","34490","2210","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","71328","51085","null","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","null","null","null","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","null","null","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","28586","2968","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","36700","6166","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","84667","37756","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","34353","27325","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","40388","6595","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","49167","21887","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","51087","6086","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","61204","14802","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","63542","29329","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","37904","3135","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","32016","22235","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","34028","8270","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","57228","33658","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","59058","16746","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","32373","8557","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","34474","4718","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","36742","3163","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","68125","10787","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","89063","34162","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","56071","20131","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","null","null","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","73239","20186","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","66603","20111","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","70227","20757","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","81481","8693","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","39464","22817","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","81436","20149","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","82500","22125","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","49267","10703","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","78750","29433","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","73571","22546","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","65945","833","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","48906","8011","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","51679","38369","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","70197","45730","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","51375","25032","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","82528","4161","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","80769","25134","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","82391","11488","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","48036","30436","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","109190","65381","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","60543","43490","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","null","null","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","75046","41069","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","53061","9424","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","100972","31886","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","50659","4029","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","48500","11722","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","44044","7165","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","113125","87801","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","64167","17637","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","84023","4014","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","85486","51404","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","109583","21751","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","48125","24342","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","25313","14643","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","46705","15156","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","27450","12155","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","23925","7368","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","27961","3223","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","73287","39537","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","49514","11417","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","96563","19302","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","111250","77191","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","52305","40960","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","33077","22795","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","61563","14121","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","39412","24451","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","63542","35765","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","30667","15999","null","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","60128","19369","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","43365","18898","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","70417","21007","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","37153","13629","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","51793","15775","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","23250","21491","null","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","32000","6089","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","53688","13595","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","31037","8071","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","39112","6287","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","44712","15041","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","33750","5029","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","39118","12321","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","33363","2537","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","65000","9137","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","83750","33691","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","75938","11559","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","51250","16661","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","66023","18462","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","78594","20281","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","84375","7606","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","61705","33479","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","66719","35594","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","45690","15439","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","74018","17820","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","61122","8336","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","44597","14707","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","46813","16049","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","50515","8725","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","58214","7644","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","53685","11407","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","55368","10578","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","60152","10482","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","37157","3222","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","34031","6355","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","50909","17990","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","73096","8416","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","30859","4083","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","57250","16115","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","33750","16535","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","38576","24517","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","36559","8432","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","60170","9946","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","26810","14541","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","38912","6468","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","30897","10472","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","51439","10400","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","39261","13340","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","23095","3191","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","22228","17276","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","34205","25915","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","45693","10483","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","59868","11429","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","52955","21969","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","43583","8543","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","49461","10023","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","36563","9694","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","38542","9535","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","32500","10783","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","null","null","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","48295","15605","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","66250","14778","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","98942","25626","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","35100","7581","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","45461","16093","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","25474","13580","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","30560","4402","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","19103","3295","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","26382","5220","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","31000","12952","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","27763","5934","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","28375","5671","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","23614","5546","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","40307","4741","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","23953","8870","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","94688","70210","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","null","null","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","72935","42153","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","49332","2183","null","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","23768","13744","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","153500","86309","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","168750","44546","null","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","58879","957","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","null","null","null","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","null","null","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","94077","19750","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","39629","14487","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","41151","21590","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","26111","2469","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","31429","4346","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","24623","5523","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","64803","26212","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","48026","24570","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","45435","30552","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","102768","48497","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","38348","24392","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","76518","70113","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","51667","21343","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","47992","8305","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","87171","45347","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","29688","8957","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","44135","41365","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","21716","2105","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","33438","20954","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","52045","25364","null","null",
